time,angvelx,angvely,angvelz
4.00971031188965,0.08598678,-0.0625255,0.01101605
4.0199453830719,0.08339464,-0.05838388,0.01042517
4.03011226654053,0.07374883,-0.06239444,0.009782916
4.03977203369141,0.06539542,-0.07058409,0.009264044
4.04948782920837,0.05995943,-0.07240293,0.009294017
4.05972456932068,0.06493511,-0.07241945,0.008647281
4.06925201416016,0.06260747,-0.07553215,0.00876584
4.07938480377197,0.05906738,-0.07936656,0.008480078
4.08956861495972,0.07076211,-0.07933979,0.007523622
4.09944033622742,0.07105189,-0.08015059,0.006874053
4.10985159873962,0.07468848,-0.0971159,0.007079621
4.11958527565002,0.08038303,-0.1002079,0.005743981
4.12989926338196,0.0824009,-0.1106124,0.005152297
4.140061378479,0.08595505,-0.1161335,0.005528647
4.14943981170654,0.09239601,-0.1201437,0.004963726
4.15944600105286,0.09288931,-0.1144868,0.005374863
4.16948914527893,0.0957741,-0.1084001,0.004822559
4.17967700958252,0.1032271,-0.09860589,0.005226604
4.18979692459106,0.1108765,-0.09187885,0.005692568
4.19964957237244,0.1162192,-0.08520608,0.005131987
4.20921659469604,0.1159527,-0.08326006,0.004965914
4.21994352340698,0.1185151,-0.09142785,0.004092462
4.22956538200378,0.1179379,-0.09461203,0.003836224
4.23933458328247,0.11616,-0.08920544,0.004873842
4.24991583824158,0.1095641,-0.07912044,0.006668235
4.25954365730286,0.1115869,-0.07006969,0.005973001
4.26918053627014,0.112044,-0.06477611,0.006060211
4.27973341941833,0.113686,-0.05394911,0.005054462
4.28937554359436,0.1105041,-0.05150603,0.004917319
4.29957628250122,0.1049071,-0.0478266,0.004726466
4.3096330165863,0.1078092,-0.03969209,0.004436466
4.31923651695251,0.1064299,-0.03359077,0.003541839
4.32944083213806,0.1030172,-0.02642514,0.002973152
4.33929848670959,0.1124466,-0.01652524,0.001785257
4.3493115901947,0.1064099,-0.009221483,0.00158503
4.35993409156799,0.1015404,-0.01098754,0.002275764
4.36972069740295,0.09813713,-0.005401754,0.00226699
4.37987613677979,0.09609078,-0.00997079,0.001367268
4.38942241668701,0.09401122,-0.01678917,0.000236002
4.39960670471191,0.09728565,-0.01238695,-0.0008659163
4.40947794914246,0.1001563,-0.01069355,-0.001785738
4.41945767402649,0.1099076,-0.002606261,-0.002733602
4.42992568016052,0.1116478,-0.008310187,-0.004157941
4.43942308425903,0.1200017,-0.01939691,-0.00592709
4.44959592819214,0.1291254,-0.02508847,-0.007468294
4.4592559337616,0.1350729,-0.0300707,-0.007537144
4.46932625770569,0.1377796,-0.03019623,-0.007192743
4.47939610481262,0.137357,-0.03307608,-0.006495719
4.48994016647339,0.1440259,-0.03075426,-0.005219209
4.49938678741455,0.1445511,-0.03114472,-0.005013694
4.50949168205261,0.1426795,-0.02716948,-0.004554928
4.51957106590271,0.1455386,-0.02576167,-0.004857975
4.53024578094482,0.1421487,-0.02831824,-0.00506433
4.53992605209351,0.1377196,-0.02661023,-0.004838491
4.54947543144226,0.1343774,-0.02439996,-0.004267256
4.55939245223999,0.1294696,-0.01484347,-0.001905476
