time,posx,posy,posz,attyaw,attpitch,attroll
35.0114939212799,-0.780470132827759,-0.723110437393188,0.070124015212059,-140.374120183676,0.723144466440688,0.5047312217555
35.0157384872437,-0.780418753623962,-0.723124563694,0.0700638219714165,-140.42844889191,0.811519906140754,0.541456903592058
35.0197529792786,-0.780784964561462,-0.723289966583252,0.0700835809111595,-140.147125842032,0.631917911776365,0.529093848482901
35.0239491462708,-0.780840337276459,-0.723341226577759,0.0702298507094383,-140.098562923764,0.557979549018541,0.525300357760323
35.0281548500061,-0.780831217765808,-0.723370432853699,0.07030388712883,-140.091973754454,0.514166587967605,0.512926660450663
35.0324904918671,-0.780836224555969,-0.723392069339752,0.0702871158719063,-140.075128050305,0.459100793881205,0.495246710857945
35.0366089344025,-0.780899524688721,-0.723396360874176,0.0701804310083389,-140.019358659456,0.286593269638341,0.471099865564234
35.0407769680023,-0.780795454978943,-0.723318338394165,0.0701729878783226,-140.064524295498,0.453868960540322,0.528225802282826
35.0449147224426,-0.780895352363586,-0.723319411277771,0.0701235383749008,-140.033287391908,0.349171153976172,0.504831966598602
35.0491895675659,-0.780653357505798,-0.723227083683014,0.0701828151941299,-140.229062849184,0.691162114221162,0.567448678780574
35.0532350540161,-0.78060519695282,-0.723207354545593,0.070195734500885,-140.293539850359,0.85906000300248,0.595350395973543
